18/02/2021;830;A;RUB;0,07328000;0,07331000;73,98880000;74,00820000
18/02/2021;831;A;BYN;2,08350000;2,09070000;2,59430000;2,60290000
18/02/2021;835;A;TJS;0,47160000;0,48040000;11,29000000;11,50000000
18/02/2021;840;A;MUR;0,13590000;0,13700000;39,60000000;39,90000000
18/02/2021;845;A;NPR;0,04665000;0,04666000;116,24000000;116,26000000
18/02/2021;850;A;SCR;0,25220000;0,25940000;20,91000000;21,50000000
18/02/2021;855;A;LKR;0,02749000;0,02764000;196,25000000;197,25000000
18/02/2021;860;A;INR;0,07464000;0,07466000;72,64700000;72,66300000
18/02/2021;865;A;IDR;0,00038630;0,00038710;14010,00000000;14040,00000000
18/02/2021;870;A;MVR;0,34990000;0,35170000;15,42000000;15,50000000
18/02/2021;875;A;PKR;0,03401000;0,03419000;158,65000000;159,44000000
18/02/2021;880;A;ILS;1,65540000;1,65720000;3,27290000;3,27600000
18/02/2021;892;A;KGS;0,06399000;0,06457000;84,00000000;84,75000000
18/02/2021;893;A;UZS;0,00051550;0,00051610;10509,58000000;10519,58000000
18/02/2021;905;A;BDT;0,06389000;0,06423000;84,44000000;84,89000000
18/02/2021;912;B;WST;2,12210000;2,18690000;0,39130000;0,40320000
18/02/2021;913;A;KZT;0,01302000;0,01303000;416,32000000;416,66000000
18/02/2021;915;A;MNT;0,00188600;0,00192000;2825,00000000;2875,00000000
18/02/2021;920;A;VUV;0,04842000;0,05117000;106,00000000;112,00000000
18/02/2021;930;A;KRW;0,00489200;0,00489400;1108,36000000;1108,59000000
18/02/2021;946;A;TZS;0,00233400;0,00234400;2314,00000000;2324,00000000
18/02/2021;950;A;KES;0,04946000;0,04956000;109,45000000;109,65000000
18/02/2021;955;A;UGX;0,00148000;0,00148400;3655,00000000;3665,00000000
18/02/2021;960;A;SOS;0,00931800;0,00943300;575,00000000;582,00000000
18/02/2021;975;A;PLN;1,45720000;1,45770000;3,72070000;3,72170000
18/02/2021;978;B;EUR;6,54580000;6,54820000;1,20700000;1,20730000
18/02/2021;998;A;XAU;310,25170000;310,28600000;0,01748000;0,01748000
